Ticker(Editable),Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns,,,,Date Modified
YOU,YOU,YOU,0.1149878641,0.954787234,0.954787234,0.954787234,,,,
NIQ,NIQ,NIQ,0,0,0,0,,,,
HXL,HXL,HXL,-0.006173842405,-0.07458396369,0.8314371257,0.3908594816,,,,
FFIN,FFIN,FFIN,-0.08622530699,0.3486997636,0.2515539305,1.174714104,,,,
RDN,RDN,RDN,0.04633093525,0.4309327037,1.542657343,1.295454545,,,,
ENPH,ENPH,ENPH,-0.6744365413,-0.6862923204,-0.4839717468,9.494475138,,,,
QLYS,QLYS,QLYS,0.09252126464,-0.1135490592,0.3726182075,3.780547753,,,,
OS,OS,OS,-0.4163722026,-0.4163722026,-0.4163722026,-0.4163722026,,,,
BIPC,BIPC,BIPC,-0.04745208041,0.08320042531,0.1079390973,0.1079390973,,,,
GKOS,GKOS,GKOS,-0.351785155,0.0840644232,0.6947799386,2.64874394,,,,
NOV,NOV,NOV,-0.2137313433,-0.3677388382,0.3848580442,-0.6413398693,,,,
FLG,FLG,FLG,0.07319304666,-0.6530612245,-0.5243309002,-0.7821727019,,,,
REYN,REYN,REYN,-0.2555663117,-0.1116673084,-0.2708596713,-0.2708596713,,,,
DJT,DJT,DJT,0.3291634089,0.03155339806,0.03155339806,0.03155339806,,,,
WFRD,WFRD,WFRD,-0.2854118145,-0.2551313176,32.25123153,32.25123153,,,,
GVA,GVA,GVA,0.3695652174,1.937735849,5.182076007,2.675885329,,,,
BCO,BCO,BCO,0.03986414015,0.5969800961,1.885416667,3.39184598,,,,
KEX,KEX,KEX,-0.3315439468,-0.007730732636,1.319432861,0.3833526778,,,,
PTCT,PTCT,PTCT,0.6292442497,1.637411348,0.2768240343,1.202887819,,,,
MZTI,MZTI,MZTI,-0.02455257271,0.05281902692,-0.0308940379,0.7627855266,,,,
DORM,DORM,DORM,0.3343451865,1.062608929,0.8025776216,2.101814516,,,,
QTWO,QTWO,QTWO,-0.06038985858,1.340526817,-0.2056225765,1.995532088,,,,
HHH,HHH,HHH,0.02922539765,0.1302186879,0.4486712778,-0.2769146907,,,,
KRYS,KRYS,KRYS,-0.09734217418,0.4337551996,2.913988886,2.913988886,,,,
LPL,LPL,LPL,0.2319201995,0.09292035398,-0.1482758621,-0.4083832335,,,,
SIGI,SIGI,SIGI,-0.1363935145,-0.2527253768,0.6022357724,1.533911925,,,,
ABG,ABG,ABG,0.05233669215,0.08315078904,1.601352802,2.093985442,,,,
VVV,VVV,VVV,-0.1042267051,0.1434702636,0.9508368201,0.9508368201,,,,
NJR,NJR,NJR,0.007657945118,0.1180080245,0.7814968033,0.6345755694,,,,
POR,POR,POR,-0.07680945347,0.01461038961,0.2327416174,0.2022533663,,,,
SNEX,SNEX,SNEX,0.7271405199,1.219341275,3.322565969,7.724517906,,,,
KC,KC,KC,5.458823529,2.417012448,-0.4235211761,-0.4235211761,,,,
NPO,NPO,NPO,0.3712728639,0.8142715067,2.926636771,4.597289696,,,,
ACA,ACA,ACA,-0.0008510638298,0.2709066306,1.16505302,1.16505302,,,,
CALM,CALM,CALM,0.2979973298,0.9987664474,1.496661531,0.9202054118,,,,
IEP,IEP,IEP,-0.3949704142,-0.5918163673,-0.8296543107,-0.8774531835,,,,
BOX,BOX,BOX,-0.01010719755,0.3371948697,0.8564043653,1.617004049,,,,
SSRM,SSRM,SSRM,2.809682805,0.5891364903,0.2415669206,2.627980922,,,,
HNGE,HNGE,HNGE,0,0,0,0,,,,
IFS,IFS,IFS,0.60419138,0.7031905961,0.6932387312,0.6932387312,,,,
WK,WK,WK,0.07607440667,-0.1779694238,0.4943880278,4.610702341,,,,
MGY,MGY,MGY,-0.02814698984,0.09660344067,3.528233151,3.528233151,,,,
CE,CE,CE,-0.6802957151,-0.6578947368,-0.6007160354,-0.2457732693,,,,
OGS,OGS,OGS,0.05428340517,0.07131125103,0.1419608987,0.7676151762,,,,
GSAT,GSAT,GSAT,1.018079096,0.845994832,6.833333333,0.5564270153,,,,
SR,SR,SR,0.1796676149,0.3459173215,0.5001904037,0.4658604651,,,,
BRBR,BRBR,BRBR,-0.3978919631,-0.1102458019,-0.1102458019,-0.1102458019,,,,
CRC,CRC,CRC,0.0384900074,-0.0090058273,-0.0090058273,-0.0090058273,,,,
MENS,MENS,MENS,0,0,0,0,,,,
M,M,M,0.1532846715,0.5643564356,1.88225539,-0.6544044542,,,,
WULF,WULF,WULF,1.122905028,7.321167883,2.423423423,-0.02145922747,,,,
ALKS,ALKS,ALKS,0.01607599562,0.0280961183,0.7872750643,-0.4742911153,,,,
NNI,NNI,NNI,0.1391304348,0.4068866253,1.124205951,2.551425377,,,,
SPR,SPR,SPR,0.1598434678,1.56013289,0.945959596,-0.1991270006,,,,
RUSHA,RUSHA,RUSHA,0.09335591944,0.4192523821,1.699349442,4.209865471,,,,
BGC,BGC,BGC,-0.02059732235,-0.02059732235,3.064102564,0.8218390805,,,,
SFBS,SFBS,SFBS,0.03317121836,0.65138529,1.502265177,3.057296768,,,,
WTM,WTM,WTM,0.02511158435,0.1424530694,1.320990753,1.355214477,,,,
SHC,SHC,SHC,-0.06773618538,0.01949317739,0.01949317739,0.01949317739,,,,
RUSHB,RUSHB,RUSHB,0.2216645755,0.2890556046,2.120726496,4.485446009,,,,
SAIC,SAIC,SAIC,-0.27238996,-0.05077828398,0.2823438902,1.484720497,,,,
CVCO,CVCO,CVCO,0.3132305252,1.089033216,2.231285878,7.300988055,,,,
LAUR,LAUR,LAUR,0.8224745965,1.190373563,1.35808198,1.35808198,,,,
MCY,MCY,MCY,0.2643287502,1.884737399,0.986407767,0.6126108374,,,,
MRCY,MRCY,MRCY,1.030344451,0.9965053763,-0.04610839969,3.733588273,,,,
SON,SON,SON,-0.1693384927,-0.1705611776,-0.1034208433,0.2098765432,,,,
AROC,AROC,AROC,0.2237029986,1.046974522,3.752310536,3.120192308,,,,
OPCH,OPCH,OPCH,-0.1255961844,-0.1916519694,1.170481452,2.4375,,,,
SLGN,SLGN,SLGN,-0.176459106,-0.02675893887,0.1530472807,0.6461178307,,,,
NE,NE,NE,-0.2016371078,-0.4291845494,-0.4291845494,-0.4291845494,,,,
ARWR,ARWR,ARWR,0.6300893744,0.2309711286,-0.2691451469,4.211111111,,,,
ST,ST,ST,-0.1546792558,-0.1669403394,-0.2679172679,-0.2879532164,,,,
KOF,KOF,KOF,-0.09026798307,0.07211354047,1.058679106,0.247582205,,,,
WHR,WHR,WHR,-0.2309772113,-0.3957052887,-0.5528605918,-0.4589306339,,,,
VCTR,VCTR,VCTR,0.2,0.945035461,3.020769701,3.020769701,,,,
KTB,KTB,KTB,0.03103229892,0.9049847882,2.534520191,2.534520191,,,,
DLO,DLO,DLO,0.8295739348,-0.2307692308,-0.2307692308,-0.2307692308,,,,
AVT,AVT,AVT,-0.004708984743,0.09512953368,1.073783359,0.3027613412,,,,
FG,FG,FG,-0.2397083039,0.1102713844,0.1102713844,0.1102713844,,,,
DOOO,DOOO,DOOO,0.003633360859,-0.1826496301,0.1818358615,0.1818358615,,,,
ACLX,ACLX,ACLX,-0.06738512553,1.279305355,1.279305355,1.279305355,,,,
LB,LB,LB,0.280809031,0.280809031,0.280809031,0.280809031,,,,
SLAB,SLAB,SLAB,0.1665930181,0.1430550745,0.3650465357,2.327451475,,,,
GOLF,GOLF,GOLF,0.1711598746,0.3752990981,1.261501211,1.261501211,,,,
BKH,BKH,BKH,-0.01799149493,0.1166077739,0.1262427312,0.5066499373,,,,
FMC,FMC,FMC,-0.4703789637,-0.495951715,-0.6752039461,0.197621546,,,,
BANF,BANF,BANF,0.2247359073,0.5319223573,2.247645017,3.245301361,,,,
IBOC,IBOC,IBOC,0.1539101498,0.6214636427,1.702650039,1.857437165,,,,
PCVX,PCVX,PCVX,-0.7162127108,-0.3544453186,-0.3688461538,-0.3688461538,,,,
KNF,KNF,KNF,-0.186059584,0.4866529774,0.4866529774,0.4866529774,,,,
CNX,CNX,CNX,0.00992,0.4365043241,2.040462428,2.862913097,,,,
ASB,ASB,ASB,0.2056074766,0.4853195164,1.070626003,0.4510686164,,,,
CLBT,CLBT,CLBT,0.09489916963,1.474530831,1.474530831,1.474530831,,,,
CROX,CROX,CROX,-0.4649589174,-0.102189781,0.818160488,4.652078775,,,,
UGP,UGP,UGP,0.01017811705,0.06434316354,0.04749340369,-0.4903722721,,,,
SXT,SXT,SXT,0.2595604116,0.6405758729,0.7879170424,0.6476649493,,,,
COMP,COMP,COMP,0.2033383915,1.608552632,1.608552632,1.608552632,,,,
CSW,CSW,CSW,-0.3292639725,0.3717119929,2.255389499,2.255389499,,,,
LMND,LMND,LMND,2.100986651,3.570573139,0.04908698213,0.04908698213,,,,
KBH,KBH,KBH,-0.2865149262,0.3461372464,0.7137362637,3.669161677,,,,
PHI,PHI,PHI,-0.2943548387,-0.05451866405,-0.3063063063,-0.5858433735,,,,
FSK,FSK,FSK,-0.2346368715,-0.2461230615,-0.04499366286,-0.5953276047,,,,
FELE,FELE,FELE,-0.08702855472,0.03616856542,0.6498767172,2.489013035,,,,
AB,AB,AB,0.08424068768,0.2062480077,0.3820306793,0.4746687451,,,,
PVH,PVH,PVH,-0.06798542426,0.1752658527,0.4556097561,-0.1052473763,,,,
GLNG,GLNG,GLNG,0.156802244,0.7586353945,5.073637703,0.5399551904,,,,
SKY,SKY,SKY,-0.1993957704,0.1550435866,1.787377911,25.03508772,,,,
HGTY,HGTY,HGTY,0.147556391,0.4944920441,0.4944920441,0.4944920441,,,,
SHAK,SHAK,SHAK,-0.0851656265,0.6441760138,0.4381886792,0.9874843554,,,,
LSTR,LSTR,LSTR,-0.3380926724,-0.3305541932,-0.02236192901,0.8579854809,,,,
AQN,AQN,AQN,-0.005514705882,-0.2136627907,-0.6190140845,-0.2090643275,,,,
AD,AD,AD,0,0,0,0,,,,
INTR,INTR,INTR,0.353460972,1.291770574,1.291770574,1.291770574,,,,
SKYW,SKYW,SKYW,0.2311281254,1.451405431,2.477864143,5.33682266,,,,
LBTYB,LBTYB,LBTYB,0,-0.2902857143,-0.3994197292,-0.3994197292,,,,
ECG,ECG,ECG,0,0,0,0,,,,
ENS,ENS,ENS,0.09461077844,0.1420241566,0.7161633547,1.130950068,,,,
HRI,HRI,HRI,-0.2246701597,0.008457180392,2.35940919,2.35940919,,,,
CRVL,CRVL,CRVL,-0.2584753699,0.2410658307,1.857452183,6.107719928,,,,
TMDX,TMDX,TMDX,-0.2472435897,1.196184777,7.183275261,7.183275261,,,,
ANF,ANF,ANF,-0.3731175229,0.7210200927,5.097193703,3.276524244,,,,
RH,RH,RH,-0.3829947766,-0.19826546,-0.4003779012,1.293387984,,,,
BC,BC,BC,-0.2432987201,-0.2118963783,0.06563509607,0.3439845593,,,,
CALX,CALX,CALX,0.5578733147,0.3488986784,2.515499426,7.275675676,,,,
SPSC,SPSC,SPSC,-0.4490517683,-0.3715505145,0.411926967,2.197204045,,,,
FHI,FHI,FHI,0.3798927614,0.482857966,1.472142171,0.8034337772,,,,
CBT,CBT,CBT,-0.3113772455,0.1153563556,1.154413852,1.4288,,,,
PAY,PAY,PAY,0.4514207149,0.9159104658,0.9159104658,0.9159104658,,,,
PTGX,PTGX,PTGX,0.4158437097,2.836532868,2.302453681,2.302453681,,,,
TDS,TDS,TDS,0.6282722513,1.087248322,1.005373455,0.4933973589,,,,
TAC,TAC,TAC,0.3346379648,0.48583878,1.339622642,1.94600432,,,,
VERX,VERX,VERX,-0.3336008561,0.1017249005,0.09446397188,0.09446397188,,,,
MUR,MUR,MUR,-0.1865881033,-0.3573487032,2.320733104,0.2201178451,,,,
VSAT,VSAT,VSAT,1.235294118,0.5095338983,-0.1347905282,-0.5575221239,,,,
WSC,WSC,WSC,-0.4774335204,-0.4848484848,0.306097561,0.306097561,,,,
AGO,AGO,AGO,0.06753867438,0.3821853118,3.187469166,2.428109855,,,,
OSIS,OSIS,OSIS,0.5491423904,1.000351556,1.955844156,1.944753526,,,,
ACAD,ACAD,ACAD,0.3421717172,-0.08716187205,-0.4708810353,-0.3320766572,,,,
CNR,CNR,CNR,-0.1896248535,-0.1457260556,17.93835616,17.93835616,,,,
AVAL,AVAL,AVAL,0.6376811594,0.3950617284,-0.2630434783,-0.5509933775,,,,
NOVT,NOVT,NOVT,-0.4054191363,-0.2445671663,0.02311801846,7.719370861,,,,
LBTYA,LBTYA,LBTYA,0.05301645338,0.3180778032,0.07362534949,-0.4810810811,,,,
OSCR,OSCR,OSCR,-0.1506218333,2.31059246,2.31059246,2.31059246,,,,
TNL,TNL,TNL,0.3151818776,0.6651958081,0.9553108808,0.8874648328,,,,
MWA,MWA,MWA,0.1815165877,0.9880382775,1.411025145,2.29326288,,,,
LBTYK,LBTYK,LBTYK,0.0264084507,0.2183908046,0.08768656716,-0.4586815227,,,,
VIA,VIA,VIA,0,0,0,4.840527578,,,,
QFIN,QFIN,QFIN,0.1301667875,0.9993585632,1.628161889,1.628161889,,,,
GBTG,GBTG,GBTG,0.06048906049,0.5401869159,0.5401869159,0.5401869159,,,,
SSL,SSL,SSL,-0.1450276243,-0.5197827773,-0.1779548473,-0.7706557984,,,,
PLXS,PLXS,PLXS,0.09251235272,0.5795142323,1.072386446,2.892741062,,,,
TCBI,TCBI,TCBI,0.2122621564,0.429925187,1.885273398,0.6502302379,,,,
ZGN,ZGN,ZGN,0.124260355,-0.3209435311,-0.3209435311,-0.3209435311,,,,
CLSK,CLSK,CLSK,0.5005192108,2.733850129,0.229787234,0.229787234,,,,
SIG,SIG,SIG,-0.02617010569,0.347868487,4.330578512,-0.2986080905,,,,
VRRM,VRRM,VRRM,-0.125,0.2882072977,1.553459119,1.553459119,,,,
HGV,HGV,HGV,0.1289225941,0.08905146317,1.046941679,1.046941679,,,,
SNDR,SNDR,SNDR,-0.2384479718,-0.2322190612,-0.1398406375,-0.1398406375,,,,
CNO,CNO,CNO,0.1370060571,0.6255670103,1.517241379,1.140065147,,,,
HSAI,HSAI,HSAI,5.746575342,1.811607992,1.811607992,1.811607992,,,,
AKRO,AKRO,AKRO,0.6919786096,0.0462962963,0.477124183,0.477124183,,,,
UCB,UCB,UCB,0.08908145581,0.2453428458,0.9135200974,0.5608544461,,,,
ADMA,ADMA,ADMA,-0.1881804044,3.487106017,6.183486239,0.7815699659,,,,
EBC,EBC,EBC,0.1040640394,0.4196357878,0.4196357878,0.4196357878,,,,
MHO,MHO,MHO,-0.1388625592,0.6779406672,2.4138093,5.066777963,,,,
CWK,CWK,CWK,0.1617647059,1.073490814,0.5505397448,0.5505397448,,,,
VEON,VEON,VEON,0.7690776377,1.807793576,0.66625,-0.4921904762,,,,
RUN,RUN,RUN,-0.1516913319,0.2588235294,-0.7585013542,0.5954274354,,,,
KFY,KFY,KFY,-0.02726902727,0.5197117423,1.45716244,1.12633452,,,,
GTM,GTM,GTM,0.1251221896,-0.2828660436,-0.7064524356,-0.7064524356,,,,
ENLT,ENLT,ENLT,0.7713032581,0.7164541591,0.7164541591,0.7164541591,,,,
TFSL,TFSL,TFSL,0.01600609756,0.1099084097,-0.07366226546,-0.2200117028,,,,
FRSH,FRSH,FRSH,0.1290893015,-0.3420917053,-0.3420917053,-0.3420917053,,,,
HUT,HUT,HUT,2.0288,2.94375,9.817142857,9.817142857,,,,
MLCO,MLCO,MLCO,0.4587155963,0.002100840336,-0.4186471664,-0.3328671329,,,,
GBDC,GBDC,GBDC,-0.07954545455,-0.04175365344,0.06414219474,-0.02822865208,,,,
ATMU,ATMU,ATMU,0.1987127916,0.1987127916,0.1987127916,0.1987127916,,,,
CXT,CXT,CXT,0.04896042924,0.1072566372,2.630876378,2.91,,,,
BRC,BRC,BRC,0.02172195893,0.3804695838,0.9889800103,2.951629328,,,,
AMBA,AMBA,AMBA,0.5603464161,0.6284615385,0.7069139286,0.5385174419,,,,
ALE,ALE,ALE,0.00328844347,0.1510959396,0.2433533864,0.2780769998,,,,
PL,PL,PL,4.680952381,3.696850394,3.696850394,3.696850394,,,,
CARG,CARG,CARG,0.2604062604,1.167812142,0.7243735763,0.7243735763,,,,
GNW,GNW,GNW,0.3338278932,0.488410596,1.918831169,0.9933481153,,,,
MIRM,MIRM,MIRM,0.905079528,1.398578811,2.916666667,2.916666667,,,,
NSIT,NSIT,NSIT,-0.4614840323,-0.2267154372,1.055455528,3.5664,,,,
AGX,AGX,AGX,1.734676742,4.659426586,5.257444765,6.789536622,,,,
PBF,PBF,PBF,0.03206155819,-0.4048807543,4.511986301,0.1904585799,,,,
ETOR,ETOR,ETOR,0,0,0,0,,,,
USLM,USLM,USLM,0.3354557996,2.130348259,6.145939807,12.75300546,,,,
TENB,TENB,TENB,-0.2474849095,-0.3291479821,-0.1980702225,-0.1980702225,,,,
PAGP,PAGP,PAGP,-0.01560062402,0.1585067319,2.263793103,-0.5818422797,,,,
HASI,HASI,HASI,-0.1473381295,0.2624627184,-0.2508217446,0.7470518868,,,,
KYMR,KYMR,KYMR,0.001908396947,2.442622951,0.7023346304,0.7023346304,,,,
ZLAB,ZLAB,ZLAB,0.5062586926,0.3095525998,-0.5904449767,-0.5904449767,,,,
APAM,APAM,APAM,0.01212537177,0.1930960086,0.1902071563,0.2701693942,,,,
ITGR,ITGR,ITGR,-0.1897867653,0.3090516145,0.7535762943,1.070581138,,,,
AAP,AAP,AAP,0.4923001711,0.07255797611,-0.5913928117,-0.6438156359,,,,
PSMT,PSMT,PSMT,0.3152234793,0.576396348,0.7692887281,0.5250032472,,,,
VAL,VAL,VAL,-0.1075193254,-0.334991491,-0.334991491,-0.334991491,,,,
KAI,KAI,KAI,-0.1064611946,0.3662649519,1.834763948,6.834708613,,,,
COMM,COMM,COMM,1.382753404,3.861111111,0.8551236749,-0.464649898,,,,
GFF,GFF,GFF,0.09028374893,0.9005745691,2.8638903,3.848948375,,,,
EEFT,EEFT,EEFT,-0.1243151708,0.07838567223,0.003195252767,0.2528145931,,,,
AAPG,AAPG,AAPG,0,0,0,0,,,,
HWKN,HWKN,HWKN,0.4155047875,1.853055697,6.466991582,7.935843054,,,,
BRZE,BRZE,BRZE,-0.015625,-0.2996948561,-0.2996948561,-0.2996948561,,,,
TBBK,TBBK,TBBK,0.4923464445,1.231170336,8.279518072,8.104018913,,,,
INTA,INTA,INTA,-0.1516898608,0.3632587859,0.3632587859,0.3632587859,,,,
PAM,PAM,PAM,0.09920239282,0.6961538462,5.403678606,3.281553398,,,,
RNST,RNST,RNST,0.1375498925,0.4478311841,0.6871584699,0.150621118,,,,
ATHM,ATHM,ATHM,-0.02233333333,-0.03772965879,-0.674689441,0.002735042735,,,,
CVI,CVI,CVI,0.5231643357,0.03320486214,2.114387846,-0.005138452755,,,,
BWIN,BWIN,BWIN,-0.4078893859,0.1919770774,0.1657325861,0.1657325861,,,,
LNTH,LNTH,LNTH,-0.5237115247,-0.1762612194,3.363114754,9.68875502,,,,
FBP,FBP,FBP,0.07688564477,0.6416913947,3.356299213,5.251412429,,,,
POWL,POWL,POWL,0.3450597774,2.708512251,11.35338662,8.745768337,,,,
PATK,PATK,PATK,0.09169114561,1.044802515,1.869829013,4.963323782,,,,
INDB,INDB,INDB,0.1834677419,0.4366714257,0.4054269753,0.5366492147,,,,
MDU,MDU,MDU,0.1230366492,0.5403949731,1.035587189,1.723809524,,,,
SAND,SAND,SAND,0.8655063291,1.430927835,0.4153661465,3.465909091,,,,
ARX,ARX,ARX,0,0,0,0,,,,
TPC,TPC,TPC,1.535420744,7.402075227,4.732743363,3.003708282,,,,
BTDR,BTDR,BTDR,1.396716826,0.5614973262,0.5614973262,0.5614973262,,,,
AKO.B,AKO.B,AKO.B,0.2953451043,0.9003139717,0.8623076923,0.1611510791,,,,
AKO.A,AKO.A,AKO.A,0.4359331476,0.8643761302,0.8900091659,0.2295766249,,,,
HOG,HOG,HOG,-0.2496752403,-0.124583207,0.2677787533,-0.4525118483,,,,
BBUC,BBUC,BBUC,0.3988326848,0.934876211,0.934876211,0.934876211,,,,
TGS,TGS,TGS,0.09919316564,1.207816969,4.514285714,5.209115282,,,,
OTTR,OTTR,OTTR,0.03461249059,0.08296140719,1.282789153,2.16091954,,,,
WGS,WGS,WGS,1.923470694,30.99439776,30.99439776,30.99439776,,,,
COTY,COTY,COTY,-0.5737351991,-0.6641221374,0.4666666667,-0.8463925524,,,,
NWE,NWE,NWE,0.01020228672,0.1399364827,0.179502978,0.07849765258,,,,
FIBK,FIBK,FIBK,0.08678500986,0.3406326034,0.06714009038,0.2008717762,,,,
HTGC,HTGC,HTGC,-0.04598281961,0.1421657592,0.6752440106,0.8259187621,,,,
EXPO,EXPO,EXPO,-0.3885440681,-0.2012046797,-0.03995545037,2.070347284,,,,
VIST,VIST,VIST,-0.240973469,0.3886861314,16.37442922,16.37442922,,,,
FIZZ,FIZZ,FIZZ,-0.1947795569,-0.2060986159,0.04795889238,1.492192804,,,,
CNXC,CNXC,CNXC,-0.1290726817,-0.2478354978,-0.2478354978,-0.2478354978,,,,
VSEC,VSEC,VSEC,0.9775982372,1.802254987,4.430252101,7.029324056,,,,
NVST,NVST,NVST,0.09076433121,-0.2692034139,-0.1394472362,-0.1394472362,,,,
IPGP,IPGP,IPGP,0.1138599944,-0.2071242746,-0.5196993575,0.09538291402,,,,
WRBY,WRBY,WRBY,0.85282523,1.247011952,1.247011952,1.247011952,,,,
FULT,FULT,FULT,0.03993344426,0.5243902439,1.049180328,0.5651085142,,,,
RHI,RHI,RHI,-0.4906603912,-0.5310765064,-0.3402552867,-0.3046184739,,,,
CNS,CNS,CNS,-0.3140504375,0.09156429156,0.1992082059,1.437454279,,,,
RELY,RELY,RELY,0.1821480406,-0.3388798701,-0.3388798701,-0.3388798701,,,,
QUBT,QUBT,QUBT,30.95522388,18.82407407,4.48974359,4.48974359,,,,
NMRK,NMRK,NMRK,0.2101542416,1.866057839,3.462085308,3.462085308,,,,
ODD,ODD,ODD,0.6638273708,0.6638273708,0.6638273708,0.6638273708,,,,
TEX,TEX,TEX,-0.02815315315,-0.09269318381,1.806504065,2.042303173,,,,
AZZ,AZZ,AZZ,0.3592244848,1.404443486,2.340425532,1.250100929,,,,
LGN,LGN,LGN,0,0,0,0,,,,
NCNO,NCNO,NCNO,-0.06631819667,-0.08102893891,-0.6418097506,-0.6418097506,,,,
VC,VC,VC,0.2487860316,-0.129617628,0.8710526316,0.2152624171,,,,
CRNX,CRNX,CRNX,-0.2938578884,0.1881121243,1.38832315,1.38832315,,,,
MLTX,MLTX,MLTX,-0.005713232584,0.01600753296,0.01600753296,0.01600753296,,,,
ALHC,ALHC,ALHC,0.5737556561,1.572485207,1.572485207,1.572485207,,,,
AHL,AHL,AHL,0,0,0,0,,,,
BL,BL,BL,0.05282723537,-0.03289000719,-0.3970192739,-0.3970192739,,,,
DOCN,DOCN,DOCN,-0.1165166626,0.5058043118,0.5058043118,0.5058043118,,,,
TGNA,TGNA,TGNA,0.3837441706,0.4274914089,0.7676595745,0.4575438596,,,,
ASAN,ASAN,ASAN,0.1909167368,-0.1714452896,-0.1714452896,-0.1714452896,,,,
PAGS,PAGS,PAGS,0.1299126638,0.2560679612,-0.7225201072,-0.7225201072,,,,
CATY,CATY,CATY,0.1399061033,0.3764172336,1.280883044,0.6355675312,,,,
TLX,TLX,TLX,0,0,0,0,,,,
MATX,MATX,MATX,-0.270330903,0.1736580965,1.730325289,1.820596206,,,,
LGND,LGND,LGND,0.6974080772,1.870540265,1.694307128,2.177134261,,,,
MGNI,MGNI,MGNI,0.7319665907,2.037283622,2.530959752,0.6735143067,,,,
RIG,RIG,RIG,-0.2035010941,-0.5656324582,3.55,-0.6964136781,,,,
CNK,CNK,CNK,0.03103572717,0.5775814467,1.739213806,-0.09731437599,,,,
GENI,GENI,GENI,0.6469849246,1.47826087,1.47826087,1.47826087,,,,
SMG,SMG,SMG,-0.293683044,0.1079775932,-0.6154207174,-0.02993404363,,,,
AVPT,AVPT,AVPT,0.3015332198,1.284005979,0.4187558032,0.4187558032,,,,
TNET,TNET,TNET,-0.2901711185,-0.4102808599,0.1573664512,3.056648778,,,,
SBET,SBET,SBET,0.8067831449,-0.3056872038,-0.9345982143,-0.9799879336,,,,
WRD,WRD,WRD,0,0,0,0,,,,
IPAR,IPAR,IPAR,-0.1840997409,-0.2576058932,1.7215771,3.118512464,,,,
PTON,PTON,PTON,0.5957446809,0.8707482993,-0.9155837512,-0.9155837512,,,,
TR,TR,TR,0.3210950081,0.4403089888,0.5602890833,0.7788378144,,,,
RUM,RUM,RUM,0.4536679537,0.6021276596,0.6021276596,0.6021276596,,,,
PRM,PRM,PRM,0.6904214559,3.403193613,3.403193613,3.403193613,,,,
WNS,WNS,WNS,0.4033566949,0.1059593023,0.2022436404,1.675457103,,,,
HCC,HCC,HCC,0.04280220699,0.3324076052,2.523728814,2.523728814,,,,
TEO,TEO,TEO,-0.07203907204,0.4700193424,0.1292719168,-0.4512635379,,,,
SRRK,SRRK,SRRK,2.902777778,4.236024845,0.8702163062,0.8702163062,,,,
WHD,WHD,WHD,-0.3601332065,-0.193,1.2219163,1.2219163,,,,
TGLS,TGLS,TGLS,0.005542240863,1.042909312,11.8110687,3.88573508,,,,
MIAX,MIAX,MIAX,0,0,0,0,,,,
KMPR,KMPR,KMPR,-0.1532297629,0.1961191961,-0.2284309343,0.4756340838,,,,
SIMO,SIMO,SIMO,0.6231782265,0.7759846302,1.412947011,2.518842786,,,,
BRSL,BRSL,BRSL,-0.1931390977,-0.436494913,0.5482416592,0.08123425693,,,,
HAYW,HAYW,HAYW,-0.008097165992,0.07850330154,0.07850330154,0.07850330154,,,,
FUL,FUL,FUL,-0.2779875746,-0.1230951324,0.2966528112,0.8108768714,,,,
ICUI,ICUI,ICUI,-0.2875964191,0.09021195933,-0.321445809,0.175492382,,,,
BLKB,BLKB,BLKB,-0.2280242655,-0.1018544146,0.1432094416,0.1558325913,,,,
CBU,CBU,CBU,0.03612791703,0.4308904273,0.1243669105,0.6160690213,,,,
ASO,ASO,ASO,-0.2133986928,0.04674929332,0.04674929332,0.04674929332,,,,
CHA,CHA,CHA,0,0,0,0,,,,
PII,PII,PII,-0.3264273102,-0.4543720797,-0.370101277,-0.5158233204,,,,
AVNT,AVNT,AVNT,-0.3207813129,-0.05597537084,0.2567064083,0.1402974983,,,,
ENVA,ENVA,ENVA,0.5308519847,1.559966915,6.925736236,11.14916585,,,,
CNTA,CNTA,CNTA,0.5444587629,2.903908795,2.903908795,2.903908795,,,,
CPK,CPK,CPK,0.07188264059,0.2235556796,0.7212406753,1.561246349,,,,
HAFN,HAFN,HAFN,-0.1768617021,-0.02519685039,-0.02519685039,-0.02519685039,,,,
DAVE,DAVE,DAVE,4.617610988,36.98175788,36.98175788,36.98175788,,,,
FHB,FHB,FHB,0.09681639773,0.3803512623,0.7356797792,0.7356797792,,,,
JOYY,JOYY,JOYY,0.6724700762,0.5343149488,-0.2024905954,0.1604379011,,,,
PLMR,PLMR,PLMR,0.2166545379,1.294705882,0.1798568404,0.1798568404,,,,
PBH,PBH,PBH,-0.1107830732,0.0834189791,0.8306801737,0.416890681,,,,
ACLS,ACLS,ACLS,-0.06170931917,-0.3840106511,3.514869888,9.163179916,,,,
AMRX,AMRX,AMRX,0.1504739336,1.322966507,1.452020202,1.452020202,,,,
MGEE,MGEE,MGEE,-0.08603437024,0.1435764834,0.3376313276,1.019466474,,,,
BMA,BMA,BMA,-0.288150289,1.304022451,2.392561983,0.3042096902,,,,
RLX,RLX,RLX,0.4124293785,0.6233766234,0.6233766234,0.6233766234,,,,
GRND,GRND,GRND,0.3149216818,1.8330373,1.8330373,1.8330373,,,,
CIVI,CIVI,CIVI,-0.3758665917,-0.587900532,0.7643008475,-0.9327681905,,,,
